Frame#,Time,LTOP_X,LTOP_Y,LTOP_Z,LFRONT_X,LFRONT_Y,LFRONT_Z,LBACK_X,LBACK_Y,LBACK_Z,RTOP_X,RTOP_Y,RTOP_Z,RFRONT_X,RFRONT_Y,RFRONT_Z,RBACK_X,RBACK_Y,RBACK_Z,TL1_X,TL1_Y,TL1_Z,TR1_X,TR1_Y,TR1_Z,BR1_X,BR1_Y,BR1_Z,BL1_X,BL1_Y,BL1_Z,TL2_X,TL2_Y,TL2_Z,TR2_X,TR2_Y,TR2_Z,BR2_X,BR2_Y,BR2_Z,BL2_X,BL2_Y,BL2_Z,TL3_X,TL3_Y,TL3_Z,TR3_X,TR3_Y,TR3_Z,BR3_X,BR3_Y,BR3_Z,BL3_X,BL3_Y,BL3_Z,TL4_X,TL4_Y,TL4_Z,BR4_X,BR4_Y,BR4_Z,BL4_X,BL4_Y,BL4_Z,TR4_X,TR4_Y,TR4_Z
1953,9.76,-594.5690307617188,-493.841552734375,884.313232421875,-573.6334228515625,-524.26708984375,828.7246704101562,-531.1160888671875,-534.550537109375,847.5718383789062,-500.6980895996094,-290.34649658203125,877.0006103515625,-546.0352172851562,-263.9321594238281,853.8919067382812,-481.3061828613281,-263.2206726074219,829.6092529296875,-1751.7017822265625,-117.96817016601562,538.46142578125,-1748.9095458984375,-261.0784912109375,537.228759765625,-1781.8095703125,-258.4460144042969,673.4461669921875,-1784.0496826171875,-118.00227355957031,674.6109619140625,-1740.7216796875,-492.79180908203125,526.9781494140625,-1744.4075927734375,-632.89697265625,521.1371459960938,-1766.7750244140625,-636.935302734375,663.9225463867188,-1772.6583251953125,-493.1373291015625,662.1839599609375,-1784.7030029296875,-490.25628662109375,713.5189208984375,-1778.423583984375,-633.0505981445312,718.5076293945312,-1808.0250244140625,-632.395751953125,857.458984375,-1811.9320068359375,-492.7353210449219,853.7264404296875,-1795.822509765625,-116.73113250732422,724.204833984375,-1818.620849609375,-264.0387878417969,860.4066162109375,-1825.2781982421875,-117.44865417480469,862.5332641601562,-1794.709228515625,-258.92694091796875,720.071533203125
1954,9.765,-594.5531005859375,-493.847412109375,884.308837890625,-574.7220458984375,-525.3621826171875,829.8733520507812,-531.143798828125,-534.5709838867188,847.5853271484375,-500.7101745605469,-290.35498046875,877.0084838867188,-546.031982421875,-263.9252624511719,853.8992919921875,-481.2981262207031,-263.2125244140625,829.6024169921875,-1751.79931640625,-117.88826751708984,538.4666137695312,-1748.8721923828125,-261.14666748046875,537.2503662109375,-1781.8043212890625,-258.5113525390625,673.4754638671875,-1784.014404296875,-118.10755920410156,674.615478515625,-1740.955322265625,-492.6188049316406,526.7363891601562,-1744.4368896484375,-632.9805908203125,521.1819458007812,-1766.650390625,-636.983154296875,664.0287475585938,-1772.6845703125,-493.1022644042969,662.1251831054688,-1784.6802978515625,-490.25665283203125,713.531494140625,-1778.46337890625,-633.0370483398438,718.5068359375,-1808.0501708984375,-632.4112548828125,857.49072265625,-1811.9217529296875,-492.67620849609375,853.761474609375,-1795.825927734375,-116.6773681640625,724.2318725585938,-1818.6478271484375,-264.05572509765625,861.068115234375,-1825.29443359375,-117.58073425292969,862.7108154296875,-1794.7451171875,-258.8343200683594,720.0313110351562
1955,9.77,-594.534912109375,-493.8235168457031,884.2786865234375,-573.5155029296875,-524.1609497070312,828.5924072265625,-531.156005859375,-534.5701904296875,847.6560668945312,-500.7391662597656,-290.36199951171875,877.0742797851562,-546.0753173828125,-263.9356384277344,853.902587890625,-481.3099365234375,-263.2244567871094,829.616455078125,-1751.923828125,-117.84882354736328,538.4437255859375,-1748.8994140625,-261.1528015136719,537.2449951171875,-1781.76513671875,-258.5229797363281,673.4620361328125,-1784.0281982421875,-118.06733703613281,674.6597900390625,-1740.9700927734375,-492.64349365234375,526.8583984375,-1744.41455078125,-633.0272827148438,521.1871948242188,-1766.672607421875,-636.985107421875,664.0032958984375,-1772.6929931640625,-493.3684387207031,662.443115234375,-1784.692138671875,-490.19354248046875,713.5048828125,-1778.515380859375,-633.0134887695312,718.503662109375,-1807.9718017578125,-632.431884765625,857.4498901367188,-1811.93701171875,-492.7711181640625,853.7503662109375,-1795.8564453125,-116.6915283203125,724.2022705078125,-1822.6968994140625,-260.6053466796875,860.2052612304688,-1825.36865234375,-117.65092468261719,862.906005859375,-1794.6529541015625,-258.871337890625,720.0806884765625
1956,9.775,-594.529541015625,-493.82720947265625,884.2886962890625,-574.6693725585938,-525.3101806640625,829.7002563476562,-531.1339721679688,-534.5919189453125,847.6156616210938,-500.71917724609375,-290.3668518066406,877.0474853515625,-546.0790405273438,-263.944580078125,853.9215698242188,-481.31884765625,-263.2524719238281,829.6254272460938,-1751.7279052734375,-117.94432067871094,538.4514770507812,-1748.8902587890625,-261.0890197753906,537.2346801757812,-1781.8084716796875,-258.5542297363281,673.5509033203125,-1784.068359375,-118.03424072265625,674.6365966796875,-1740.879150390625,-492.6689453125,526.8336181640625,-1744.423828125,-632.9818115234375,521.1558837890625,-1766.8714599609375,-636.8924560546875,663.9158325195312,-1772.715087890625,-493.1504821777344,662.16162109375,-1784.6900634765625,-490.2376708984375,713.5221557617188,-1778.596435546875,-632.9754028320312,718.4401245117188,-1807.9736328125,-632.4570922851562,857.498291015625,-1811.9576416015625,-492.6356201171875,853.7669677734375,-1795.8153076171875,-116.64598083496094,724.17431640625,-1822.6925048828125,-260.73895263671875,860.29248046875,-1825.2745361328125,-117.63538360595703,862.7733764648438,-1794.7120361328125,-258.8232727050781,720.0394897460938
1957,9.78,-594.26025390625,-493.7368469238281,884.0597534179688,-574.9285888671875,-525.4986572265625,830.0790405273438,-531.09814453125,-534.579833984375,847.5467529296875,-500.7097473144531,-290.3410949707031,876.9716796875,-546.043212890625,-263.9361572265625,853.887451171875,-481.26171875,-263.2323913574219,829.6021728515625,-1751.7685546875,-117.95491790771484,538.4346313476562,-1748.8963623046875,-261.11724853515625,537.2489013671875,-1781.8250732421875,-258.4925231933594,673.469482421875,-1784.02490234375,-118.10718536376953,674.6668090820312,-1741.186279296875,-492.4966125488281,526.6430053710938,-1744.4420166015625,-632.935546875,521.1495361328125,-1766.848876953125,-636.9190673828125,663.8482055664062,-1772.735107421875,-493.2212219238281,662.3331298828125,-1774.1591796875,-495.23992919921875,718.8527221679688,-1778.6007080078125,-632.9932861328125,718.4556274414062,-1808.032958984375,-632.3850708007812,857.465576171875,-1811.9385986328125,-492.69329833984375,853.8043212890625,-1795.8460693359375,-116.63776397705078,724.1301879882812,-1822.6905517578125,-260.62554931640625,860.14794921875,-1825.254150390625,-117.5418472290039,862.606201171875,-1794.7098388671875,-258.9353332519531,720.0523681640625
1958,9.785,-594.4705810546875,-493.8082275390625,884.24169921875,-574.689208984375,-525.2545776367188,829.6735229492188,-531.1005859375,-534.5822143554688,847.5701293945312,-500.73785400390625,-290.3424377441406,877.0350341796875,-546.0696411132812,-263.927001953125,853.8963623046875,-481.302001953125,-263.2192077636719,829.5993041992188,-1751.737548828125,-117.986572265625,538.4614868164062,-1748.8831787109375,-261.2089538574219,537.3322143554688,-1781.827392578125,-258.53411865234375,673.4692993164062,-1784.0577392578125,-118.05380249023438,674.6724243164062,-1740.80859375,-492.75042724609375,527.0045166015625,-1744.4249267578125,-632.8862915039062,521.1253051757812,-1766.782470703125,-636.9022827148438,664.0167846679688,-1772.6558837890625,-493.0588684082031,662.1162109375,-1784.7286376953125,-490.2752990722656,713.5119018554688,-1778.49072265625,-633.0258178710938,718.4921264648438,-1808.0340576171875,-632.3596801757812,857.43359375,-1811.97900390625,-492.7472839355469,853.6822509765625,-1795.819091796875,-116.60551452636719,724.1041870117188,-1822.727294921875,-260.53173828125,860.1220092773438,-1825.259765625,-117.66986083984375,862.7250366210938,-1794.7091064453125,-258.8616638183594,720.0872802734375
1959,9.79,-594.457763671875,-493.7916564941406,884.2289428710938,-574.6852416992188,-525.2467041015625,829.6773681640625,-531.154052734375,-534.558349609375,847.6136474609375,-500.7326965332031,-290.358642578125,877.068115234375,-546.0751342773438,-263.9371337890625,853.9237060546875,-481.3128662109375,-263.2405090332031,829.6259765625,-1751.85498046875,-117.92417907714844,538.4317016601562,-1748.8858642578125,-261.08709716796875,537.2540283203125,-1781.80224609375,-258.5244140625,673.4724731445312,-1783.90771484375,-118.06542205810547,674.5260620117188,-1740.779541015625,-492.7479248046875,527.048583984375,-1744.404541015625,-632.9365844726562,521.1436157226562,-1767.04931640625,-636.7695922851562,663.7479858398438,-1772.666259765625,-493.19073486328125,662.2442626953125,-1784.6177978515625,-490.2299499511719,713.5721435546875,-1778.331298828125,-633.1022338867188,718.5387573242188,-1808.0277099609375,-632.3347778320312,857.41015625,-1811.925537109375,-492.6455993652344,853.7594604492188,-1795.763427734375,-116.82256317138672,724.2119750976562,-1822.735107421875,-260.5240783691406,860.0916748046875,-1825.3026123046875,-117.73519897460938,862.9219360351562,-1794.6944580078125,-258.8923034667969,720.1011352539062
1960,9.795,-594.4901733398438,-493.82525634765625,884.2586059570312,-573.8558959960938,-524.4303588867188,828.7880249023438,-531.15771484375,-534.5838623046875,847.6307983398438,-500.7287292480469,-290.35498046875,877.0294799804688,-546.074462890625,-263.9195251464844,853.89501953125,-481.30517578125,-263.22869873046875,829.6082153320312,-1751.9664306640625,-117.82331085205078,538.3317260742188,-1748.8984375,-261.1287841796875,537.2722778320312,-1781.7916259765625,-258.5419616699219,673.4658813476562,-1784.0,-118.12185668945312,674.6556396484375,-1740.51904296875,-492.8736572265625,527.1521606445312,-1744.4505615234375,-633.005126953125,521.1946411132812,-1766.6378173828125,-637.0068969726562,663.999267578125,-1772.690185546875,-493.0979309082031,662.1088256835938,-1784.6015625,-490.2544860839844,713.6107788085938,-1778.427734375,-633.030517578125,718.5226440429688,-1807.9774169921875,-632.4310913085938,857.5298461914062,-1811.9471435546875,-492.6461181640625,853.7537841796875,-1795.8201904296875,-116.73236846923828,724.2002563476562,-1822.711669921875,-260.8395080566406,860.4370727539062,-1825.300537109375,-117.53170013427734,862.6802368164062,-1794.6630859375,-258.8157958984375,720.1322021484375
1961,9.8,-594.25341796875,-493.7123718261719,884.067138671875,-574.705810546875,-525.27880859375,829.717041015625,-531.1472778320312,-534.586181640625,847.6031494140625,-500.71734619140625,-290.33819580078125,876.9884643554688,-546.042724609375,-263.9358825683594,853.8897705078125,-481.2795715332031,-263.22027587890625,829.5641479492188,-1751.8538818359375,-117.8563461303711,538.42041015625,-1748.8739013671875,-261.16796875,537.2808227539062,-1781.77490234375,-258.4405212402344,673.4505004882812,-1784.004638671875,-118.0784912109375,674.6666259765625,-1741.0228271484375,-492.5970458984375,526.8651733398438,-1744.372314453125,-632.9810791015625,521.1727294921875,-1766.81982421875,-636.85888671875,663.8727416992188,-1772.6776123046875,-493.15118408203125,662.2054443359375,-1784.676513671875,-490.19146728515625,713.5354614257812,-1778.293701171875,-633.1134033203125,718.56689453125,-1807.98486328125,-632.4349365234375,857.5001220703125,-1811.9461669921875,-492.7034912109375,853.8414916992188,-1795.7763671875,-116.68315124511719,724.2285766601562,-1822.769287109375,-260.4540100097656,860.04833984375,-1825.38232421875,-117.73406982421875,863.0145874023438,-1794.7335205078125,-258.79736328125,720.0602416992188
1962,9.805,-594.2573852539062,-493.7332763671875,884.0623779296875,-573.8413696289062,-524.41455078125,828.7876586914062,-531.1646728515625,-534.5759887695312,847.6121826171875,-500.6957092285156,-290.3211975097656,877.030029296875,-546.0663452148438,-263.9434814453125,853.9180297851562,-481.3077392578125,-263.2371520996094,829.6218872070312,-1751.7720947265625,-117.94048309326172,538.4589233398438,-1748.8741455078125,-261.150390625,537.2089233398438,-1781.8101806640625,-258.5506896972656,673.5250854492188,-1784.052978515625,-117.97624969482422,674.6022338867188,-1740.77197265625,-492.7145080566406,526.9768676757812,-1744.4281005859375,-632.9293823242188,521.1244506835938,-1766.757568359375,-636.8748779296875,663.8628540039062,-1772.6514892578125,-493.024169921875,662.064453125,-1784.658203125,-490.1913757324219,713.5338745117188,-1778.444091796875,-633.0175170898438,718.527099609375,-1808.0223388671875,-632.4153442382812,857.4905395507812,-1811.9498291015625,-492.7137756347656,853.83056640625,-1795.81689453125,-116.61237335205078,724.1525268554688,-1818.7174072265625,-263.91253662109375,861.4298095703125,-1825.279052734375,-117.63732147216797,862.7437133789062,-1794.7288818359375,-258.8770751953125,720.0192260742188
1963,9.81,-594.460693359375,-493.8246154785156,884.2286987304688,-574.7866821289062,-525.3971557617188,829.867431640625,-531.1222534179688,-534.5798950195312,847.6261596679688,-500.7721252441406,-290.3605651855469,877.0964965820312,-546.0866088867188,-263.93023681640625,853.9498901367188,-481.3165588378906,-263.21929931640625,829.6092529296875,-1751.91064453125,-117.81751251220703,538.3715209960938,-1748.8817138671875,-261.1549987792969,537.2329711914062,-1781.793701171875,-258.49267578125,673.4686279296875,-1784.0367431640625,-118.00389862060547,674.5477905273438,-1741.07080078125,-492.5522155761719,526.7240600585938,-1744.4083251953125,-632.9747924804688,521.15966796875,-1766.7244873046875,-636.932373046875,663.9371948242188,-1772.692138671875,-493.159423828125,662.25341796875,-1784.64306640625,-490.247802734375,713.54931640625,-1778.3135986328125,-633.0947875976562,718.5374755859375,-1808.0230712890625,-632.389404296875,857.45703125,-1811.9622802734375,-492.73199462890625,853.73583984375,-1795.8203125,-116.70741271972656,724.183837890625,-1822.7828369140625,-260.8025817871094,860.4324951171875,-1825.267333984375,-117.50142669677734,862.6564331054688,-1794.73828125,-258.9193420410156,720.0586547851562
1964,9.815,-594.4752807617188,-493.8138732910156,884.2417602539062,-574.7095947265625,-525.2991333007812,829.7191772460938,-531.1654663085938,-534.5936889648438,847.6236572265625,-500.7364196777344,-290.3472595214844,877.05517578125,-546.0604858398438,-263.9238586425781,853.922607421875,-481.2989501953125,-263.21307373046875,829.6239624023438,-1751.8470458984375,-117.89518737792969,538.4005126953125,-1748.889404296875,-261.079345703125,537.2645874023438,-1781.8466796875,-258.427001953125,673.4366455078125,-1783.9466552734375,-118.01360321044922,674.4551391601562,-1741.094970703125,-492.5868225097656,526.7731323242188,-1744.406494140625,-633.0125732421875,521.1696166992188,-1766.740478515625,-636.877197265625,663.9322509765625,-1772.700439453125,-493.0944519042969,662.1148681640625,-1784.663330078125,-490.3030700683594,713.5457763671875,-1778.37451171875,-633.101806640625,718.5590209960938,-1808.0211181640625,-632.3743286132812,857.4609375,-1811.9371337890625,-492.6770935058594,853.679443359375,-1795.8270263671875,-116.63728332519531,724.1582641601562,-1822.7254638671875,-260.7906188964844,860.399169921875,-1825.279052734375,-117.56591796875,862.6630249023438,-1794.68505859375,-258.9083251953125,720.1005859375
1965,9.82,-594.4912109375,-493.8241271972656,884.2623901367188,-574.6865234375,-525.2470092773438,829.6824951171875,-531.1395874023438,-534.5671997070312,847.5926513671875,-500.70452880859375,-290.3373107910156,876.991943359375,-546.0281982421875,-263.9203186035156,853.8646240234375,-481.26873779296875,-263.2274169921875,829.579345703125,-1751.8433837890625,-117.87958526611328,538.3958129882812,-1748.8770751953125,-261.0939025878906,537.2001342773438,-1781.7987060546875,-258.5223388671875,673.4760131835938,-1783.97998046875,-118.08259582519531,674.5980834960938,-1741.05224609375,-492.6095886230469,526.8140869140625,-1744.413330078125,-632.8731079101562,521.1074829101562,-1766.7435302734375,-636.9776611328125,664.0304565429688,-1772.70654296875,-493.1928405761719,662.2462768554688,-1784.7113037109375,-490.2468566894531,713.5272827148438,-1778.4532470703125,-633.0360717773438,718.507080078125,-1808.046875,-632.3579711914062,857.4869384765625,-1811.9771728515625,-492.73675537109375,853.6366577148438,-1795.814208984375,-116.66644287109375,724.2305297851562,-1818.9395751953125,-262.9982604980469,860.9404296875,-1825.282958984375,-117.54872131347656,862.6439208984375,-1794.7330322265625,-258.7909851074219,720.0120849609375
1966,9.825,-594.2575073242188,-493.74481201171875,884.0535888671875,-574.6638793945312,-525.2296142578125,829.6527099609375,-531.1738891601562,-534.6083984375,847.6491088867188,-500.72320556640625,-290.3563537597656,877.0088500976562,-546.0491333007812,-263.9388427734375,853.8998413085938,-481.2817687988281,-263.22491455078125,829.6090698242188,-1750.659423828125,-119.15725708007812,538.1697387695312,-1748.903076171875,-261.1139221191406,537.2659301757812,-1781.7305908203125,-258.52032470703125,673.4322509765625,-1784.0079345703125,-118.13587188720703,674.63330078125,-1741.2330322265625,-492.4735107421875,526.7033081054688,-1744.44384765625,-632.9412231445312,521.1563110351562,-1766.666259765625,-636.9610595703125,664.0828247070312,-1772.6962890625,-493.0665283203125,662.0626220703125,-1780.358154296875,-493.5257263183594,715.4947509765625,-1778.338623046875,-633.132080078125,718.5419311523438,-1809.2757568359375,-632.4285278320312,856.1709594726562,-1811.9503173828125,-492.7221374511719,853.8231811523438,-1795.8106689453125,-116.68885040283203,724.2014770507812,-1822.71044921875,-260.6744079589844,860.2926635742188,-1825.271484375,-117.52681732177734,862.6673583984375,-1794.644287109375,-258.73565673828125,720.0848999023438
1967,9.83,-594.4544067382812,-493.79949951171875,884.237060546875,-574.6835327148438,-524.7291259765625,829.34716796875,-531.2100219726562,-534.595458984375,847.6630859375,-500.7543640136719,-290.35784912109375,877.0571899414062,-546.0836181640625,-263.9535827636719,853.9515991210938,-481.3332824707031,-263.2472229003906,829.6522216796875,-1751.848876953125,-117.90520477294922,538.4037475585938,-1748.912109375,-261.1351013183594,537.2411499023438,-1781.821533203125,-258.40130615234375,673.430908203125,-1784.0269775390625,-118.0694808959961,674.683349609375,-1741.135009765625,-492.5268859863281,526.70458984375,-1744.39794921875,-633.0515747070312,521.2245483398438,-1766.669921875,-636.9627075195312,663.9724731445312,-1772.669677734375,-493.16876220703125,662.2234497070312,-1780.228515625,-494.116455078125,715.9216918945312,-1778.5374755859375,-632.9976196289062,718.4544067382812,-1808.0146484375,-632.41455078125,857.4990234375,-1811.936279296875,-492.7129211425781,853.8489379882812,-1795.821044921875,-116.63467407226562,724.1732788085938,-1822.7252197265625,-260.5323486328125,860.0950927734375,-1825.2021484375,-117.59500122070312,862.6307373046875,-1794.7152099609375,-258.9704284667969,720.0791015625
1968,9.835,-594.47216796875,-493.7850036621094,884.2455444335938,-574.7025146484375,-525.2733764648438,829.6828002929688,-531.1454467773438,-534.60888671875,847.6170043945312,-500.7236328125,-290.33807373046875,877.0451049804688,-546.0702514648438,-263.9477233886719,853.912353515625,-481.29962158203125,-263.218994140625,829.6206665039062,-1751.838623046875,-117.88805389404297,538.3983154296875,-1748.884033203125,-261.1087951660156,537.2557373046875,-1781.8236083984375,-258.4141845703125,673.4802856445312,-1784.0400390625,-118.04818725585938,674.6085815429688,-1740.6705322265625,-492.7879943847656,526.9539184570312,-1744.40673828125,-633.0068359375,521.17431640625,-1766.9886474609375,-636.7864379882812,663.8795166015625,-1772.6888427734375,-493.0898742675781,662.0969848632812,-1784.66943359375,-490.166015625,713.5344848632812,-1778.4593505859375,-633.022705078125,718.4697265625,-1808.0001220703125,-632.35888671875,857.42041015625,-1811.9346923828125,-492.7645263671875,853.9227294921875,-1795.8021240234375,-116.69205474853516,724.2034912109375,-1818.6573486328125,-264.092529296875,861.2340698242188,-1825.3243408203125,-117.77112579345703,863.009765625,-1794.75146484375,-259.1587829589844,720.0509033203125
1969,9.84,-594.4885864257812,-493.82080078125,884.2432250976562,-573.8961181640625,-524.4473266601562,828.8001098632812,-531.1411743164062,-534.5681762695312,847.5847778320312,-500.69293212890625,-290.33966064453125,876.9663696289062,-546.0689086914062,-263.9375305175781,853.9147338867188,-481.25726318359375,-263.2264709472656,829.5855102539062,-1751.959228515625,-117.8006591796875,538.3789672851562,-1748.896728515625,-261.1134948730469,537.2205200195312,-1781.8057861328125,-258.4816589355469,673.4202880859375,-1783.9775390625,-118.03385162353516,674.5443725585938,-1740.6895751953125,-492.7828369140625,526.97509765625,-1744.4044189453125,-633.0364379882812,521.1937866210938,-1766.541259765625,-637.00390625,663.9293212890625,-1772.677490234375,-493.1300964355469,662.1507568359375,-1784.6829833984375,-489.78509521484375,713.0718994140625,-1778.4775390625,-633.005615234375,718.5155639648438,-1807.9935302734375,-632.3995971679688,857.4444580078125,-1811.92822265625,-492.6944274902344,853.7199096679688,-1795.80859375,-116.71383666992188,724.1990356445312,-1822.71533203125,-260.5277404785156,860.1033935546875,-1825.23388671875,-117.57891845703125,862.6306762695312,-1794.7340087890625,-258.9186706542969,720.0302734375
1970,9.845,-594.479248046875,-493.78125,884.233154296875,-574.8219604492188,-525.4096069335938,829.9190063476562,-531.1030883789062,-534.5355834960938,847.579345703125,-500.7330017089844,-290.35845947265625,877.0286254882812,-546.0679321289062,-263.9397277832031,853.9130859375,-481.29522705078125,-263.2142028808594,829.5938720703125,-1751.83056640625,-117.89263916015625,538.4373168945312,-1748.8671875,-261.1254577636719,537.226806640625,-1781.8634033203125,-258.48907470703125,673.4191284179688,-1784.006103515625,-118.06279754638672,674.5804443359375,-1741.0806884765625,-492.5892333984375,526.791259765625,-1744.376708984375,-632.897705078125,521.1831665039062,-1766.7711181640625,-636.8951416015625,663.8342895507812,-1772.6883544921875,-493.1426086425781,662.176025390625,-1784.6212158203125,-490.235595703125,713.5731811523438,-1778.348388671875,-633.1016845703125,718.54345703125,-1808.025390625,-632.3662109375,857.4625244140625,-1811.980224609375,-492.87005615234375,853.8330688476562,-1795.775390625,-116.68299865722656,724.206787109375,-1822.690673828125,-260.6913757324219,860.3199462890625,-1825.238037109375,-117.63211822509766,862.7967529296875,-1794.70263671875,-258.8566589355469,720.1113891601562
1971,9.85,-594.4632568359375,-493.8110656738281,884.23095703125,-574.6566772460938,-525.3020629882812,829.6805419921875,-531.1198120117188,-534.5366821289062,847.62255859375,-500.74298095703125,-290.3744812011719,877.0638427734375,-546.0875854492188,-263.94097900390625,853.9423217773438,-481.3032531738281,-263.2259521484375,829.62841796875,-1751.8001708984375,-117.89789581298828,538.4081420898438,-1748.9088134765625,-261.1029968261719,537.2177124023438,-1781.87060546875,-258.4789733886719,673.4898681640625,-1784.0281982421875,-118.11234283447266,674.6775512695312,-1740.9478759765625,-492.63916015625,526.7823486328125,-1744.4150390625,-633.0145874023438,521.1701049804688,-1766.6676025390625,-636.9461669921875,663.9527587890625,-1772.6678466796875,-493.14373779296875,662.2063598632812,-1784.6064453125,-490.25469970703125,713.572998046875,-1778.5069580078125,-633.021240234375,718.4591674804688,-1807.9910888671875,-632.441650390625,857.51220703125,-1811.94873046875,-492.7934875488281,853.7506713867188,-1795.85498046875,-116.73702239990234,724.19970703125,-1818.6624755859375,-264.08660888671875,861.090087890625,-1825.249755859375,-117.61611938476562,862.6488037109375,-1794.63818359375,-258.84539794921875,720.094970703125
1972,9.855,-594.478515625,-493.8307189941406,884.2633056640625,-574.6998901367188,-525.2730102539062,829.71142578125,-531.1452026367188,-534.5812377929688,847.60791015625,-500.72552490234375,-290.35357666015625,877.006103515625,-546.045654296875,-263.9495544433594,853.9329223632812,-481.271484375,-263.21484375,829.6093139648438,-1751.9066162109375,-117.84398651123047,538.3960571289062,-1748.8822021484375,-261.1275634765625,537.30810546875,-1781.8154296875,-258.50787353515625,673.4803466796875,-1784.054931640625,-118.06983947753906,674.6707763671875,-1741.000732421875,-492.6087951660156,526.7451782226562,-1744.4410400390625,-632.978515625,521.1524658203125,-1766.8759765625,-636.82958984375,663.8563232421875,-1772.699462890625,-493.17718505859375,662.2783203125,-1784.6505126953125,-490.4282531738281,713.7333374023438,-1778.4874267578125,-633.035888671875,718.4642944335938,-1807.9915771484375,-632.3739624023438,857.4572143554688,-1811.9508056640625,-492.7032165527344,853.7470703125,-1795.8096923828125,-116.65919494628906,724.1766967773438,-1822.6619873046875,-260.72967529296875,860.2977294921875,-1825.29150390625,-117.49139404296875,862.6199340820312,-1794.712890625,-258.8429260253906,720.00732421875
1973,9.86,-594.4895629882812,-493.8028259277344,884.26123046875,-573.8567504882812,-524.4231567382812,828.7843017578125,-531.0902709960938,-534.56396484375,847.5712280273438,-500.6894836425781,-290.3387756347656,876.976806640625,-546.0440673828125,-263.9227600097656,853.8843994140625,-481.29595947265625,-263.2435302734375,829.6116943359375,-1751.802490234375,-117.91539001464844,538.4390258789062,-1748.8704833984375,-261.1012268066406,537.211181640625,-1781.812744140625,-258.59600830078125,673.5003051757812,-1784.0697021484375,-118.034912109375,674.6490478515625,-1741.031005859375,-492.6443176269531,526.8175659179688,-1744.4134521484375,-632.9892578125,521.1617431640625,-1766.4990234375,-637.0629272460938,664.0350341796875,-1772.690673828125,-493.22998046875,662.234375,-1784.63330078125,-490.2555847167969,713.5654907226562,-1778.442626953125,-633.05322265625,718.4852294921875,-1808.012451171875,-632.344482421875,857.4119873046875,-1811.9202880859375,-492.6700439453125,853.7285766601562,-1795.785888671875,-116.6462173461914,724.162353515625,-1818.6248779296875,-264.1036376953125,861.1417236328125,-1825.264404296875,-117.60304260253906,862.6802978515625,-1794.6600341796875,-258.8907775878906,720.0890502929688
1974,9.865,-594.5092163085938,-493.8234558105469,884.2647705078125,-573.871826171875,-524.447998046875,828.792236328125,-531.1248779296875,-534.5692138671875,847.5888671875,-500.7305603027344,-290.3516845703125,877.0304565429688,-546.0499877929688,-263.93292236328125,853.8958129882812,-481.31390380859375,-263.2294921875,829.6161499023438,-1755.315185546875,-116.54427337646484,535.5623168945312,-1748.8780517578125,-261.1266784667969,537.2078247070312,-1781.7908935546875,-258.5245361328125,673.4632568359375,-1784.1002197265625,-118.07601165771484,674.6902465820312,-1740.737548828125,-492.8396301269531,527.0763549804688,-1744.394775390625,-633.0934448242188,521.1904907226562,-1766.67626953125,-636.9716186523438,664.052001953125,-1772.7406005859375,-493.13427734375,662.2225952148438,-1784.7000732421875,-490.227294921875,713.5283203125,-1778.3511962890625,-633.070556640625,718.5372314453125,-1809.371337890625,-632.3947143554688,856.1005249023438,-1811.9576416015625,-492.6719970703125,853.7899169921875,-1795.8201904296875,-116.7460708618164,724.2161254882812,-1822.7257080078125,-260.5300598144531,860.0716552734375,-1825.2529296875,-117.82549285888672,862.8911743164062,-1794.70263671875,-258.7416687011719,720.10205078125
1975,9.87,-594.48974609375,-493.8071594238281,884.2371215820312,-576.3974609375,-528.0311889648438,833.0543212890625,-531.1695556640625,-534.565673828125,847.6143188476562,-500.7518310546875,-290.340576171875,877.0714721679688,-546.10107421875,-263.976318359375,853.950439453125,-481.33538818359375,-263.2342224121094,829.6226196289062,-1751.9107666015625,-117.82012176513672,538.3875122070312,-1748.896728515625,-261.11041259765625,537.224609375,-1781.781982421875,-258.4839782714844,673.427001953125,-1784.06982421875,-118.08912658691406,674.7621459960938,-1740.5791015625,-492.85662841796875,527.0288696289062,-1744.447998046875,-632.9200439453125,521.122314453125,-1766.8895263671875,-636.8502807617188,663.8778686523438,-1772.6724853515625,-493.0670166015625,662.0728149414062,-1784.664794921875,-490.2259826660156,713.5369873046875,-1778.5640869140625,-633.0248413085938,718.4365844726562,-1808.0311279296875,-632.3837890625,857.47509765625,-1811.945556640625,-492.7286682128906,853.759765625,-1795.7813720703125,-116.66661834716797,724.205078125,-1818.66455078125,-264.0340881347656,861.03515625,-1825.232666015625,-117.64762878417969,862.721435546875,-1794.66064453125,-258.78643798828125,720.0867919921875
